comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
497562,2021-03-03,Geoffrey Hall,Director of Operations,1,Geoffrey Hall,Director of Operations,Geoffrey Hall,"Director, Administration",Geoffrey Hall,"Director, Administration"
500355,2021-03-17,Geoffrey Hall,Director of Operations,1,Geoffrey Hall,Director of Operations,Geoffrey Hall,"Director, Administration",Geoffrey Hall,"Director, Administration"
605985,2024-05-29,Geoffrey Hall,"Director, Administration",1,Geoffrey Hall,"Director, Administration",Geoffrey Hall,"Director, Administration",Geoffrey Hall,"Director, Administration"
613471,2024-08-07,Geoffrey Hall,"Director, Administration",1,Geoffrey Hall,"Director, Administration",Geoffrey Hall,"Director, Administration",Geoffrey Hall,"Director, Administration"
606074,2024-05-29,Geoffrey Hall ,"Director, Administration",1,Geoffrey Hall,"Director, Administration",Geoffrey Hall,"Director, Administration",Geoffrey Hall,"Director, Administration"
607096,2024-05-29,Geoffrey Hall ,"Director, Administration",1,Geoffrey Hall,"Director, Administration",Geoffrey Hall,"Director, Administration",Geoffrey Hall,"Director, Administration"
499315,2021-02-23,Geoffrey Hancock,Western Newfoundland and Labrador Field Unit,1,Geoffrey Hancock,Western Newfoundland and Labrador Field Unit,Geoffrey Hancock,Western Newfoundland and Labrador Field Unit,Geoffrey Hancock,Western Newfoundland and Labrador Field Unit
113479,2009-06-11,Geoffrey Hare,Chair,1,Geoffrey Hare,Chair,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer
113912,2009-06-12,Geoffrey Hare,Chair,1,Geoffrey Hare,Chair,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer
132354,2009-12-08,Geoffrey Hare,Chief Executive Officer and Chair,1,Geoffrey Hare,Chief Executive Officer and Chair,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer
164986,2011-01-12,Geoffrey Hare,Chairman and CEO,1,Geoffrey Hare,Chairman and CEO,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer
164988,2011-01-31,Geoffrey Hare,Chairman and CEO,1,Geoffrey Hare,Chairman and CEO,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer
167742,2011-02-23,Geoffrey Hare,Chairman and Chief Executive Officer,1,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer
181444,2011-08-23,Geoffrey Hare,Chair and Chief Executive Officer,1,Geoffrey Hare,Chair and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer
240998,2012-09-25,Geoffrey Hare,Chairman and CEO,1,Geoffrey Hare,Chairman and CEO,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer
241012,2012-09-25,Geoffrey Hare,Chairman and CEO,1,Geoffrey Hare,Chairman and CEO,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer
241205,2012-09-25,Geoffrey Hare,Chairman and CEO,1,Geoffrey Hare,Chairman and CEO,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer
247389,2012-09-25,Geoffrey Hare,Chairman and CEO,1,Geoffrey Hare,Chairman and CEO,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer
296049,2013-09-03,Geoffrey Hare,Chairman and CEO,1,Geoffrey Hare,Chairman and CEO,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer
343208,2014-12-02,Geoffrey Hare,Chairman and Chief Executive Officer,1,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer,Geoffrey Hare,Chairman and Chief Executive Officer
222270,2012-04-18,Geoffrey Lablovic,Policy Advisor,1,Geoffrey Lablovic,Policy Advisor,Geoffrey Lablovic,Policy Advisor,Geoffrey Lablovic,Policy Advisor
190861,2011-10-20,Geoffrey Leblevic,Policy Advisor,1,Geoffrey Leblevic,Policy Advisor,Geoffrey Lablovic,Policy Advisor,Geoffrey Lablovic,Policy Advisor
148653,2010-03-29,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
146323,2010-04-07,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
146455,2010-04-21,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
146814,2010-04-21,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
154006,2010-08-30,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
154266,2010-08-31,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
156697,2010-09-14,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
157668,2010-10-05,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
158552,2010-10-05,Geoffrey Leblovic,"Special Assistant to the Minister, International Trade",1,Geoffrey Leblovic,"Special Assistant to the Minister, International Trade",Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
156800,2010-10-13,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
158920,2010-10-13,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
160481,2010-11-22,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
160487,2010-11-22,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
160753,2010-11-22,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
161742,2010-11-22,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
169035,2010-11-22,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
167175,2010-11-23,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
161499,2010-11-23,Geoffrey Leblovic,"Special Assistant, Minister's Office",1,Geoffrey Leblovic,"Special Assistant, Minister's Office",Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
162632,2010-11-26,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
165468,2011-01-19,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
166061,2011-02-01,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
168343,2011-02-01,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
168922,2011-02-01,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
168927,2011-02-01,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
169388,2011-02-01,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
168059,2011-02-02,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
166086,2011-02-15,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
166545,2011-02-15,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
167531,2011-02-15,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
170797,2011-03-01,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
170550,2011-03-23,Geoffrey Leblovic,Special Assistant,1,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
187626,2011-09-28,Geoffrey Leblovic,Policy Advisor,1,Geoffrey Leblovic,Policy Advisor,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
199741,2011-11-23,Geoffrey Leblovic,"Special Assistant, Policy",1,Geoffrey Leblovic,"Special Assistant, Policy",Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
199625,2011-12-13,Geoffrey Leblovic,"Special Assistant, Policy",1,Geoffrey Leblovic,"Special Assistant, Policy",Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
221007,2012-04-18,Geoffrey Leblovic,Policy Advisor,1,Geoffrey Leblovic,Policy Advisor,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
273358,2013-04-24,Geoffrey Leblovic,"Policy Advisor, Infrastructure",1,Geoffrey Leblovic,"Policy Advisor, Infrastructure",Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
273702,2013-04-30,Geoffrey Leblovic,"Policy Advisor, Infrastructure",1,Geoffrey Leblovic,"Policy Advisor, Infrastructure",Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
284369,2013-06-14,Geoffrey Leblovic,Policy Advisor,1,Geoffrey Leblovic,Policy Advisor,Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
282838,2013-06-26,Geoffrey Leblovic,"Policy Advisor, Infrastructure",1,Geoffrey Leblovic,"Policy Advisor, Infrastructure",Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
276389,2013-05-30,Geoffrey Lebovich,"Policy Advisor, Infrastructure",1,Geoffrey Lebovich,"Policy Advisor, Infrastructure",Geoffrey Leblovic,Special Assistant,Geoffrey Leblovic,Special Assistant
355224,2015-05-28,Geoffrey Malyk,Policy Advisor,1,Geoffrey Malyk,Policy Advisor,Geoffrey Malyk,Policy Advisor,Geoffrey Malyk,Policy Advisor
383912,2016-08-09,Geoffrey Mercer,"Associate Regional Director General, Atlantic and Quebec Region",1,Geoffrey Mercer,"Associate Regional Director General, Atlantic and Quebec Region",Geoffrey Mercer,"Associate Regional Director General, Atlantic and Quebec Region",Geoffrey Mercer,"Associate Regional Director General, Atlantic and Quebec Region"
383915,2016-08-09,Geoffrey Mercer,"Associate Regional Director General, Atlantic and Quebec Region",1,Geoffrey Mercer,"Associate Regional Director General, Atlantic and Quebec Region",Geoffrey Mercer,"Associate Regional Director General, Atlantic and Quebec Region",Geoffrey Mercer,"Associate Regional Director General, Atlantic and Quebec Region"
379771,2016-05-03,Geoffrey Murphy,"Director, Partnerships and Outreach",1,Geoffrey Murphy,"Director, Partnerships and Outreach",Geoffrey Murphy,Director General,Geoffrey Murphy,Director General
521730,2022-02-09,Geoffrey Murphy,Director General,1,Geoffrey Murphy,Director General,Geoffrey Murphy,Director General,Geoffrey Murphy,Director General
444326,2019-01-28,Geoffrey Oliver,"Director, Policy Analysis and Research",1,Geoffrey Oliver,"Director, Policy Analysis and Research",Geoffrey Oliver,"Director, Policy Analysis and Research",Geoffrey Oliver,"Director, Policy Analysis and Research"
386249,2016-10-24,Geoffrey Rafe Hall,Chief of Staff,1,Geoffrey Rafe Hall,Chief of Staff,Geoffrey Rafe Hall,Chief of Staff,Geoffrey Rafe Hall,Chief of Staff
396532,2017-02-09,Geoffrey Rafe Hall,Chief of Staff,1,Geoffrey Rafe Hall,Chief of Staff,Geoffrey Rafe Hall,Chief of Staff,Geoffrey Rafe Hall,Chief of Staff
555006,2023-01-24,Geoffrey Solomon,Economist,1,Geoffrey Solomon,Economist,Geoffrey Solomon,Economist,Geoffrey Solomon,Economist
433139,2018-08-15,Geoffrey Wilson,President and Chief Executive Officer,1,Geoffrey Wilson,President and Chief Executive Officer,Geoffrey Wilson,President and Chief Executive Officer,Geoffrey Wilson,President and Chief Executive Officer
457079,2019-07-11,Geoffrey Wilson,President and Chief Executive Officer,1,Geoffrey Wilson,President and Chief Executive Officer,Geoffrey Wilson,President and Chief Executive Officer,Geoffrey Wilson,President and Chief Executive Officer
389870,2016-11-15,Geoffrio Montpetit,Chief of Staff,1,Geoffrio Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
371197,2016-03-02,Geoffroi Monpetit,Chief of Staff,1,Geoffroi Monpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
386939,2016-10-12,Geoffroi Monpetit,Chief of Staff,1,Geoffroi Monpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
414560,2017-11-26,Geoffroi Monpetit,Chief of Staff,1,Geoffroi Monpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
420148,2018-01-17,Geoffroi Monpetit,Chief of Staff,1,Geoffroi Monpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
419729,2018-01-26,Geoffroi Monpetit,Chief of Staff,1,Geoffroi Monpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
424880,2018-04-05,Geoffroi Monpetit,Chief of Staff,1,Geoffroi Monpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
426756,2018-04-30,Geoffroi Monpetit,Chief of Staff,1,Geoffroi Monpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
449213,2019-04-08,Geoffroi Monpetit,Chief of Staff,1,Geoffroi Monpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
464684,2020-01-07,Geoffroi Monpetit,Chief of Staff,1,Geoffroi Monpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
480555,2020-07-23,Geoffroi Monpetit,Chief,1,Geoffroi Monpetit,Chief,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
480554,2020-07-24,Geoffroi Monpetit,Chief of Staff,1,Geoffroi Monpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
366208,2015-12-08,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
366764,2016-01-07,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
369051,2016-01-14,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
367507,2016-01-20,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
369430,2016-01-22,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
369431,2016-01-28,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
370314,2016-02-10,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
370682,2016-02-23,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
374712,2016-03-01,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
371539,2016-03-03,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
374714,2016-03-08,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
374572,2016-03-31,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
377186,2016-04-01,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
377187,2016-04-08,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
376166,2016-04-11,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
376520,2016-04-27,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
376562,2016-04-28,Geoffroi Montpetit,Chief of Staff,1,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff,Geoffroi Montpetit,Chief of Staff
